OrderID,OrderDate,Region,City,Store,SalesChannel,CustomerID,Model,Variant,Color,StorageGB,WarrantyMonths,Serial,PaymentMethod,ListPrice,DiscountPct,DiscountAmount,FinalUnitPrice,Quantity,TotalAmount,SalesRep
ORD-00251,2024-02-09 19:20,Middle East,,Croma,Online,CUST-559587,iPhone 15 Pro Max,256GB/Space Black,Space Black,256,24,614565674139QSP,Credit Card,1378.85,6.87,94.78,1284.07,2,2568.14,R. Sharma
ORD-00355,2024-02-10 02:16,North America,,Noon,Retail,CUST-186157,iPhone 15 Plus,512GB/Starlight,Starlight,512,12,515164187322KPL,EMI,1168.7,1.37,16.03,1152.67,1,1152.67,A. Kumar
ORD-00895,2024-02-10 05:37,Latin America,,Noon,Authorized Reseller,CUST-470393,iPhone 14,256GB/White,White,256,12,792162080423DRS,Credit Card,803.85,4.5,36.18,767.67,1,767.67,D. Johnson
ORD-00302,2024-02-11 04:30,North America,,Lazada,Online,CUST-451647,iPad Pro 11,128GB/Midnight,Midnight,128,24,185546745014FJC,Credit Card,999.0,4.87,48.67,950.33,1,950.33,E. Brown
ORD-00060,2024-02-12 14:15,Europe,,Apple Reseller,Online,CUST-294758,iPad Pro 13,512GB/Green,Green,512,12,332493516438SHW,UPI,1688.7,5.22,88.15,1600.55,1,1600.55,A. Kumar
ORD-00016,2024-02-13 15:56,Latin America,,Apple Reseller,Retail,CUST-287193,iPhone 16 Plus,256GB/White,White,256,24,651676122202UQW,EMI,1033.85,6.37,65.85,968.0,1,968.0,A. Kumar
ORD-00448,2024-02-15 06:34,South East Asia,,Lazada,Retail,CUST-627039,iPhone 14,256GB/Green,Green,256,24,173915213855XCP,Credit Card,803.85,1.6,12.82,791.03,2,1582.06,S. Singh
ORD-00231,2024-02-15 15:17,North America,,Noon,Online,CUST-417668,iPhone 14 Pro,512GB/Blue,Blue,512,12,998132743940UVD,Credit Card,1298.7,8.21,106.57,1192.13,1,1192.13,V. Gupta
ORD-00967,2024-02-15 17:08,East Asia,,Croma,Retail,CUST-362849,iPhone 16 Pro,256GB/Titanium,Titanium,256,24,435200702545AQR,Debit Card,1263.85,5.48,69.21,1194.64,1,1194.64,V. Gupta
ORD-00118,2024-02-15 23:59,Latin America,,Target,Retail,CUST-345400,iPhone 15,128GB/Titanium,Titanium,128,12,490673490678CTM,Credit Card,799.0,0.39,3.09,795.91,1,795.91,F. Garcia
ORD-00617,2024-02-17 00:11,South East Asia,,Best Buy,Retail,CUST-818470,iPhone 16 Pro,512GB/Titanium,Titanium,512,12,425715272646XSE,Debit Card,1428.7,1.99,28.4,1400.3,2,2800.6,R. Sharma
ORD-00045,2024-02-18 00:47,North America,,JD Central,Online,CUST-532832,iPhone 16 Plus,512GB/Space Black,Space Black,512,12,668364507495EXS,Credit Card,1168.7,9.73,113.76,1054.94,2,2109.88,D. Johnson
ORD-00088,2024-02-18 09:48,North America,,Croma,Carrier,CUST-886975,iPad Air (M2),512GB/Red,Red,512,24,005717279584UFK,Cash,778.7,3.74,29.11,749.59,2,1499.18,P. Nair
ORD-00494,2024-02-21 07:22,India,Bengaluru,Apple Store,Enterprise,CUST-974734,iPhone 16,256GB/White,White,256,12,511417277061UBS,Debit Card,918.85,3.96,36.42,882.43,3,2647.29,I. Wilson
ORD-00405,2024-02-22 04:35,India,Ahmedabad,Jumia,Online,CUST-779137,iPad Pro 13,512GB/Blue,Blue,512,24,280142549367FYW,Cash,1688.7,8.89,150.08,1538.62,1,1538.62,P. Nair
ORD-00774,2024-02-24 14:12,Middle East,,JD Central,Retail,CUST-989313,iPhone SE (3rd Gen),64GB/Space Black,Space Black,64,24,476895326824FXW,Credit Card,429.0,0.31,1.34,427.66,3,1282.98,M. Das
ORD-00051,2024-02-25 15:12,Oceania,,Croma,Online,CUST-426857,iPhone 14,128GB/Midnight,Midnight,128,24,337344197923RPX,Credit Card,699.0,4.64,32.47,666.53,2,1333.06,M. Das
ORD-00962,2024-02-28 17:07,North America,,eBay Store,Online,CUST-656778,iPad Pro 11,256GB/Space Black,Space Black,256,24,015282378317UTQ,UPI,1148.85,5.55,63.72,1085.13,2,2170.26,E. Brown
ORD-00741,2024-03-01 03:39,Europe,,Best Buy,Retail,CUST-193506,iPhone 14 Pro,256GB/Titanium,Titanium,256,12,516213737369NWN,UPI,1148.85,0.32,3.63,1145.22,1,1145.22,M. Das
ORD-00824,2024-03-08 04:10,South East Asia,,Apple Reseller,Retail,CUST-624147,iPhone 15 Pro Max,128GB/Blue,Blue,128,12,740051512923GTJ,Credit Card,1199.0,5.22,62.55,1136.45,2,2272.9,K. Davis
ORD-00742,2024-03-08 14:13,Africa,,Reliance Digital,Retail,CUST-400600,iPad Pro 13,1024GB/Blue,Blue,1024,12,243196746696XPZ,Credit Card,1883.55,3.79,71.3,1812.25,3,5436.75,A. Kumar
ORD-00690,2024-03-10 06:18,East Asia,,Target,Retail,CUST-540474,iPhone 16 Plus,256GB/Pink,Pink,256,12,344865735542QAX,UPI,1033.85,1.95,20.17,1013.68,1,1013.68,L. Chen
ORD-00409,2024-03-10 15:21,Middle East,,Lazada,Online,CUST-207451,iPhone 14 Plus,512GB/Green,Green,512,12,822835441436APH,Credit Card,1038.7,4.28,44.49,994.21,2,1988.42,R. Sharma
ORD-00782,2024-03-10 18:49,North America,,eBay Store,Retail,CUST-723839,iPhone 15 Plus,256GB/Space Black,Space Black,256,12,913705994537QKX,Net Banking,1033.85,3.55,36.7,997.15,2,1994.3,E. Brown
ORD-00803,2024-03-10 21:16,Oceania,,eBay Store,Online,CUST-151542,iPhone 16 Pro Max,512GB/Red,Red,512,24,473946869580MFF,Credit Card,1688.7,9.9,167.16,1521.54,1,1521.54,F. Garcia
ORD-00463,2024-03-11 19:10,Europe,,JD Central,Retail,CUST-715983,iPhone 15,256GB/Red,Red,256,12,372352646762MBP,Cash,918.85,2.03,18.63,900.22,1,900.22,I. Wilson
ORD-00633,2024-03-14 11:46,Europe,,Jumia,Online,CUST-524003,iPhone 14 Pro Max,128GB/Midnight,Midnight,128,24,076913823977SMR,Debit Card,1099.0,4.46,48.98,1050.02,3,3150.06,R. Sharma
ORD-00274,2024-03-14 16:24,South East Asia,,Target,Carrier,CUST-577755,iPad Air (M2),1024GB/Black,Black,1024,24,699310002602VKQ,Debit Card,868.55,5.64,49.01,819.54,3,2458.62,H. Martin
ORD-00089,2024-03-15 22:14,North America,,Apple Store,Carrier,CUST-622521,iPhone 15,128GB/Pink,Pink,128,24,211781551661PWA,Cash,799.0,7.42,59.3,739.7,1,739.7,I. Wilson
ORD-00485,2024-03-17 13:34,Middle East,,Reliance Digital,Authorized Reseller,CUST-370504,iPhone 14,256GB/Space Black,Space Black,256,12,548018485198YNU,Net Banking,803.85,5.0,40.17,763.68,1,763.68,J. Park
ORD-00046,2024-03-18 02:17,North America,,Reliance Digital,Authorized Reseller,CUST-360522,iPhone 14 Plus,128GB/White,White,128,12,667640206797ACN,UPI,799.0,3.97,31.69,767.31,2,1534.62,V. Gupta
ORD-00525,2024-03-18 22:08,South East Asia,,Best Buy,Retail,CUST-104976,iPad Pro 11,512GB/Starlight,Starlight,512,12,929001249431DLH,Credit Card,1298.7,2.04,26.44,1272.26,1,1272.26,F. Garcia
ORD-00561,2024-03-19 01:00,South East Asia,,Amazon Online,Retail,CUST-352423,iPad Pro 11,1024GB/Midnight,Midnight,1024,12,791821093125XPV,Credit Card,1448.55,5.53,80.08,1368.47,1,1368.47,P. Nair
ORD-00290,2024-03-20 01:18,Europe,,eBay Store,Online,CUST-560341,iPhone 14 Pro Max,1024GB/Starlight,Starlight,1024,12,234593160205RHC,Credit Card,1593.55,7.98,127.23,1466.32,2,2932.64,R. Sharma
ORD-00583,2024-03-20 16:00,North America,,Apple Reseller,Online,CUST-729823,iPhone 16,256GB/Pink,Pink,256,24,479218512119BVR,Debit Card,918.85,8.54,78.51,840.34,1,840.34,D. Johnson
ORD-00440,2024-03-22 10:30,East Asia,,Reliance Digital,Online,CUST-915229,iPhone 15 Pro,1024GB/White,White,1024,12,044279348792ZGK,Debit Card,1448.55,8.06,116.83,1331.72,1,1331.72,D. Johnson
ORD-00699,2024-03-22 22:50,East Asia,,Reliance Digital,Retail,CUST-438615,iPhone 16 Pro,1024GB/Blue,Blue,1024,24,613857383277EKH,Credit Card,1593.55,1.76,28.11,1565.44,3,4696.32,S. Singh
ORD-00677,2024-03-25 09:27,North America,,Noon,Online,CUST-889715,iPhone 14 Pro,1024GB/Starlight,Starlight,1024,12,610213654085MXT,Debit Card,1448.55,3.76,54.46,1394.09,1,1394.09,V. Gupta
ORD-00044,2024-03-26 14:58,Middle East,,Noon,Online,CUST-449002,iPad Pro 11,1024GB/Midnight,Midnight,1024,12,762833125815HMJ,Credit Card,1448.55,3.58,51.79,1396.76,1,1396.76,V. Gupta
ORD-00785,2024-03-27 06:41,Latin America,,Noon,Online,CUST-107956,iPhone SE (3rd Gen),128GB/Blue,Blue,128,24,709510003551YGS,EMI,493.35,6.71,33.1,460.25,1,460.25,P. Nair
ORD-00955,2024-03-29 07:22,Oceania,,Lazada,Online,CUST-742974,iPad Pro 11,128GB/Space Black,Space Black,128,12,946331256703ZZB,Credit Card,999.0,6.63,66.21,932.79,1,932.79,R. Sharma
ORD-00158,2024-03-29 13:19,Europe,,Reliance Digital,Retail,CUST-517960,iPhone 15,256GB/Green,Green,256,24,703122562046TMD,Debit Card,918.85,5.8,53.25,865.6,1,865.6,R. Sharma
ORD-00839,2024-03-29 14:57,East Asia,,Croma,Retail,CUST-449595,iPhone 15 Pro,128GB/Starlight,Starlight,128,24,439554991041DSR,Cash,999.0,6.1,60.97,938.03,1,938.03,K. Davis
ORD-00813,2024-03-30 01:44,East Asia,,eBay Store,Retail,CUST-135435,iPad Pro 13,1024GB/Green,Green,1024,12,026944676988XFV,Credit Card,1883.55,3.63,68.29,1815.26,1,1815.26,V. Gupta
ORD-00517,2024-03-31 15:17,North America,,Jumia,Online,CUST-286837,iPhone 15,128GB/White,White,128,24,781371684111MRH,UPI,799.0,8.2,65.5,733.5,2,1467.0,D. Johnson
ORD-00380,2024-03-31 21:28,Europe,,Lazada,Online,CUST-879074,iPad Air (M2),1024GB/Red,Red,1024,24,592577820119VBU,Credit Card,868.55,9.61,83.47,785.08,3,2355.24,L. Chen
ORD-00157,2024-04-01 01:10,North America,,Lazada,Enterprise,CUST-715511,iPhone 16 Plus,256GB/Starlight,Starlight,256,12,250746947136XYU,UPI,1033.85,3.49,36.12,997.73,1,997.73,P. Nair
ORD-00971,2024-04-01 08:59,South East Asia,,JD Central,Retail,CUST-186037,iPhone 16 Pro Max,256GB/Titanium,Titanium,256,12,330265789183XEV,Credit Card,1493.85,1.23,18.43,1475.42,1,1475.42,I. Wilson
ORD-00860,2024-04-01 15:40,Middle East,,Target,Retail,CUST-901826,iPhone 16 Pro,1024GB/Pink,Pink,1024,24,186480771568TZV,Debit Card,1593.55,2.18,34.79,1558.76,1,1558.76,R. Sharma
ORD-00213,2024-04-02 19:48,Latin America,,Lazada,Authorized Reseller,CUST-377799,iPhone 14 Pro Max,128GB/White,White,128,24,475897932185SGS,EMI,1099.0,5.52,60.65,1038.35,3,3115.05,K. Davis
ORD-00135,2024-04-03 19:11,India,Kolkata,JD Central,Authorized Reseller,CUST-276035,iPhone 15 Plus,512GB/Green,Green,512,24,144800134099QSH,Credit Card,1168.7,6.71,78.43,1090.27,1,1090.27,P. Nair
ORD-00802,2024-04-06 13:02,East Asia,,Reliance Digital,Retail,CUST-349334,iPhone 15 Pro Max,1024GB/Black,Black,1024,24,723746632505CRA,Wallet,1738.55,2.4,41.74,1696.81,1,1696.81,K. Davis
ORD-00749,2024-04-07 04:45,East Asia,,Target,Online,CUST-226874,iPhone SE (3rd Gen),128GB/Midnight,Midnight,128,12,617853545434KNW,Credit Card,493.35,6.25,30.83,462.52,1,462.52,L. Chen
ORD-00806,2024-04-07 05:56,Oceania,,Lazada,Retail,CUST-925526,iPhone 16 Pro,1024GB/Green,Green,1024,24,309746164306AGT,Credit Card,1593.55,6.01,95.78,1497.77,3,4493.31,L. Chen
ORD-00182,2024-04-08 17:36,South East Asia,,Apple Store,Retail,CUST-830567,iPhone 14 Pro Max,1024GB/Green,Green,1024,24,189916172888YDW,Credit Card,1593.55,0.09,1.38,1592.17,2,3184.34,D. Johnson
ORD-00190,2024-04-09 00:15,East Asia,,eBay Store,Online,CUST-581723,iPhone 16 Plus,512GB/Red,Red,512,24,902246418459USU,Credit Card,1168.7,7.82,91.42,1077.28,1,1077.28,V. Gupta
ORD-00867,2024-04-09 15:52,Oceania,,JD Central,Enterprise,CUST-697441,iPad Air (M2),128GB/Blue,Blue,128,24,474067357855FZD,Credit Card,599.0,3.13,18.75,580.25,1,580.25,L. Chen
ORD-00137,2024-04-10 07:09,India,Delhi,Best Buy,Retail,CUST-801262,iPhone 15,128GB/Titanium,Titanium,128,12,976206699806BML,EMI,799.0,4.33,34.6,764.4,1,764.4,A. Kumar
ORD-00537,2024-04-12 05:10,Latin America,,Amazon Online,Retail,CUST-410794,iPhone 16,256GB/Space Black,Space Black,256,12,756147044111REL,Wallet,918.85,1.15,10.56,908.29,1,908.29,A. Kumar
ORD-00404,2024-04-13 11:07,East Asia,,Lazada,Retail,CUST-431990,iPhone 14,256GB/Space Black,Space Black,256,24,884453684993PQJ,UPI,803.85,2.14,17.21,786.64,2,1573.28,S. Singh
ORD-00095,2024-04-13 21:11,Oceania,,eBay Store,Online,CUST-772702,iPhone 16 Plus,128GB/Black,Black,128,12,176541636246RQA,Credit Card,899.0,9.95,89.49,809.51,1,809.51,S. Singh
ORD-00424,2024-04-14 00:03,Africa,,Croma,Retail,CUST-966176,iPhone 15 Plus,256GB/White,White,256,12,412785225629QJJ,Debit Card,1033.85,3.38,34.93,998.92,1,998.92,P. Nair
ORD-00704,2024-04-14 07:10,Europe,,Lazada,Online,CUST-985492,iPhone 16 Plus,128GB/Space Black,Space Black,128,12,872028666512JWG,Credit Card,899.0,7.31,65.74,833.26,1,833.26,D. Johnson
ORD-00811,2024-04-14 09:17,South East Asia,,Walmart,Online,CUST-803000,iPad Pro 13,128GB/Black,Black,128,24,079244123067UUE,Credit Card,1299.0,3.05,39.63,1259.37,3,3778.11,I. Wilson
ORD-00367,2024-04-14 10:21,India,Kolkata,Apple Store,Online,CUST-595169,iPhone 15 Pro,1024GB/Black,Black,1024,12,127153470256QKP,Debit Card,1448.55,9.57,138.59,1309.96,1,1309.96,H. Martin
ORD-00446,2024-04-17 13:33,Latin America,,Amazon Online,Online,CUST-599309,iPhone 14,256GB/Space Black,Space Black,256,24,305014517288FWD,Debit Card,803.85,4.75,38.15,765.7,1,765.7,H. Martin
ORD-00454,2024-04-18 10:14,Oceania,,eBay Store,Retail,CUST-229994,iPhone 14 Pro Max,256GB/Blue,Blue,256,12,062017736432TXV,Credit Card,1263.85,4.52,57.16,1206.69,1,1206.69,F. Garcia
ORD-00512,2024-04-18 13:50,Europe,,Noon,Online,CUST-592163,iPhone 14,128GB/Green,Green,128,24,317664464707RMS,Net Banking,699.0,8.35,58.4,640.6,3,1921.8,D. Johnson
ORD-00207,2024-04-19 18:27,Europe,,Target,Online,CUST-832350,iPhone 16 Plus,128GB/Starlight,Starlight,128,12,100511172860FHX,Debit Card,899.0,8.07,72.52,826.48,2,1652.96,V. Gupta
ORD-00366,2024-04-23 13:41,North America,,Amazon Online,Retail,CUST-870764,iPhone 14,128GB/Starlight,Starlight,128,12,450480556069SXK,Credit Card,699.0,5.21,36.42,662.58,3,1987.74,V. Gupta
ORD-00870,2024-04-23 23:25,South East Asia,,Noon,Online,CUST-946770,iPad Air (M2),256GB/Red,Red,256,24,980635724763LEY,Credit Card,688.85,5.16,35.57,653.28,3,1959.84,E. Brown
ORD-00104,2024-04-24 04:30,North America,,Noon,Enterprise,CUST-617028,iPad Pro 13,256GB/Blue,Blue,256,24,807727372890FLQ,Debit Card,1493.85,7.17,107.13,1386.72,3,4160.16,E. Brown
ORD-00289,2024-04-24 15:42,East Asia,,eBay Store,Authorized Reseller,CUST-734313,iPhone 14,256GB/Titanium,Titanium,256,24,252650523097ZCQ,Credit Card,803.85,4.48,36.05,767.8,2,1535.6,P. Nair
ORD-00169,2024-04-28 17:16,Middle East,,Croma,Retail,CUST-361819,iPhone 14,256GB/Black,Black,256,12,025561342277HYH,EMI,803.85,6.01,48.35,755.5,1,755.5,H. Martin
ORD-00584,2024-04-29 20:39,North America,,Amazon Online,Online,CUST-414409,iPhone 16 Pro,128GB/Red,Red,128,12,161701532091PWE,Wallet,1099.0,3.8,41.73,1057.27,2,2114.54,E. Brown
ORD-00324,2024-04-30 17:16,Europe,,Jumia,Online,CUST-343358,iPhone 16 Pro Max,128GB/Green,Green,128,12,823923917934PSB,Credit Card,1299.0,8.67,112.58,1186.42,3,3559.26,R. Sharma
ORD-00349,2024-04-30 21:07,India,Noida,Croma,Retail,CUST-817473,iPhone 16 Pro Max,512GB/Titanium,Titanium,512,12,413904061459YAS,EMI,1688.7,0.83,13.99,1674.71,3,5024.13,I. Wilson
ORD-00083,2024-05-04 12:58,Latin America,,eBay Store,Retail,CUST-993311,iPhone 15,128GB/Red,Red,128,12,877800639436VUC,UPI,799.0,0.76,6.03,792.97,2,1585.94,M. Das
ORD-00268,2024-05-06 22:41,North America,,Reliance Digital,Retail,CUST-592375,iPhone 16 Plus,128GB/Black,Black,128,24,792179613306UZH,Net Banking,899.0,4.8,43.19,855.81,2,1711.62,F. Garcia
ORD-00492,2024-05-07 21:50,Europe,,Target,Retail,CUST-488353,iPad Air (M2),512GB/White,White,512,12,219677629672QKT,UPI,778.7,2.2,17.11,761.59,2,1523.18,J. Park
ORD-00564,2024-05-09 14:26,Latin America,,eBay Store,Online,CUST-416836,iPhone SE (3rd Gen),128GB/Red,Red,128,12,760663767570GMK,Debit Card,493.35,3.93,19.41,473.94,1,473.94,R. Sharma
ORD-00249,2024-05-10 09:49,Latin America,,Jumia,Retail,CUST-670726,iPhone 15,128GB/Space Black,Space Black,128,12,068616754529RBT,Credit Card,799.0,0.91,7.3,791.7,2,1583.4,I. Wilson
ORD-00113,2024-05-11 14:46,Europe,,Apple Store,Carrier,CUST-880357,iPhone 14 Pro Max,1024GB/Blue,Blue,1024,12,205214877400ABA,EMI,1593.55,2.56,40.8,1552.75,2,3105.5,V. Gupta
ORD-00761,2024-05-14 06:27,East Asia,,Lazada,Online,CUST-282019,iPhone 16 Pro,1024GB/Red,Red,1024,12,553488319447FZA,UPI,1593.55,5.81,92.66,1500.89,1,1500.89,A. Kumar
ORD-00035,2024-05-15 15:16,Europe,,Flipkart Online,Retail,CUST-103475,iPad Pro 13,128GB/White,White,128,12,718818174143ZGH,Debit Card,1299.0,5.34,69.39,1229.61,1,1229.61,A. Kumar
ORD-00543,2024-05-16 02:43,South East Asia,,Apple Reseller,Online,CUST-826158,iPhone 14 Plus,256GB/Titanium,Titanium,256,24,366495858530TWZ,Credit Card,918.85,3.69,33.86,884.99,1,884.99,V. Gupta
ORD-00134,2024-05-16 10:49,North America,,Lazada,Carrier,CUST-845733,iPhone 16 Pro Max,256GB/Green,Green,256,12,690417780882AHC,Net Banking,1493.85,7.65,114.33,1379.52,1,1379.52,I. Wilson
ORD-00192,2024-05-17 11:55,Middle East,,Apple Reseller,Online,CUST-677492,iPhone 15 Pro,1024GB/Black,Black,1024,12,650557853352EGA,Debit Card,1448.55,4.22,61.09,1387.46,2,2774.92,S. Singh
ORD-00238,2024-05-18 02:38,East Asia,,Reliance Digital,Carrier,CUST-453679,iPhone SE (3rd Gen),64GB/Green,Green,64,12,103924517920LPP,Debit Card,429.0,1.4,6.03,422.97,1,422.97,K. Davis
ORD-00246,2024-05-18 14:36,Latin America,,Croma,Online,CUST-948711,iPad Pro 13,256GB/Starlight,Starlight,256,24,451886246189LQJ,Debit Card,1493.85,9.51,142.11,1351.74,1,1351.74,J. Park
ORD-00162,2024-05-19 12:38,North America,,Amazon Online,Retail,CUST-634977,iPhone 16 Plus,256GB/White,White,256,12,321818460924ANY,Credit Card,1033.85,5.87,60.67,973.18,2,1946.36,V. Gupta
ORD-00878,2024-05-20 20:37,India,Bengaluru,Croma,Retail,CUST-613482,iPhone 16 Plus,128GB/Titanium,Titanium,128,12,118094785859BCH,Wallet,899.0,6.64,59.7,839.3,3,2517.9,P. Nair
ORD-00419,2024-05-21 11:36,South East Asia,,Lazada,Carrier,CUST-591291,iPad Pro 13,128GB/Blue,Blue,128,24,614990548396UXA,Debit Card,1299.0,2.71,35.16,1263.84,2,2527.68,P. Nair
ORD-00032,2024-05-23 16:49,Europe,,Amazon Online,Online,CUST-105191,iPhone 15 Plus,256GB/Blue,Blue,256,12,141269060443CUS,Debit Card,1033.85,5.84,60.34,973.51,2,1947.02,P. Nair
ORD-00300,2024-05-24 22:37,India,Indore,Walmart,Enterprise,CUST-906309,iPhone 15 Pro Max,256GB/Midnight,Midnight,256,12,354421979030VTP,EMI,1378.85,4.11,56.63,1322.22,1,1322.22,A. Kumar
ORD-00317,2024-05-25 02:06,Africa,,Noon,Retail,CUST-224096,iPhone 16,256GB/Titanium,Titanium,256,12,500351917037WNK,EMI,918.85,3.75,34.45,884.4,3,2653.2,A. Kumar
ORD-00842,2024-05-26 06:28,East Asia,,Apple Reseller,Authorized Reseller,CUST-656216,iPad Pro 11,256GB/Green,Green,256,24,214502882103EGK,UPI,1148.85,1.43,16.46,1132.39,2,2264.78,S. Singh
ORD-00724,2024-05-26 15:20,North America,,Apple Reseller,Retail,CUST-887376,iPhone 15,256GB/Black,Black,256,12,133508499221HJM,Credit Card,918.85,5.84,53.65,865.2,1,865.2,F. Garcia
ORD-00814,2024-05-27 07:43,East Asia,,Reliance Digital,Online,CUST-223305,iPad Air (M2),128GB/Red,Red,128,24,318534404219MGC,Cash,599.0,4.99,29.87,569.13,1,569.13,P. Nair
ORD-00464,2024-05-28 05:58,North America,,Jumia,Retail,CUST-650871,iPhone 15,256GB/White,White,256,12,536422578893EFW,Credit Card,918.85,3.61,33.17,885.68,1,885.68,M. Das
ORD-00488,2024-05-28 13:39,North America,,Croma,Online,CUST-686063,iPhone 16 Pro Max,128GB/Red,Red,128,12,931088902752PPU,Credit Card,1299.0,5.33,69.23,1229.77,1,1229.77,R. Sharma
ORD-00174,2024-05-29 20:15,East Asia,,Apple Store,Retail,CUST-181940,iPad Pro 11,128GB/Pink,Pink,128,24,200624528214ZVL,Credit Card,999.0,2.96,29.53,969.47,1,969.47,I. Wilson
ORD-00018,2024-05-30 06:18,Latin America,,Jumia,Retail,CUST-625506,iPhone 14 Pro,1024GB/Black,Black,1024,12,395486205798PSE,Credit Card,1448.55,3.62,52.5,1396.05,1,1396.05,R. Sharma
ORD-00706,2024-05-31 05:03,East Asia,,Lazada,Retail,CUST-924203,iPad Air (M2),1024GB/Pink,Pink,1024,24,756279411864QHW,Debit Card,868.55,1.38,11.95,856.6,1,856.6,I. Wilson
ORD-00431,2024-06-04 20:32,East Asia,,Apple Reseller,Carrier,CUST-116628,iPhone SE (3rd Gen),128GB/Space Black,Space Black,128,24,604875360763YXZ,UPI,493.35,9.62,47.46,445.89,1,445.89,I. Wilson
ORD-00063,2024-06-06 01:38,Europe,,Lazada,Retail,CUST-867797,iPad Pro 13,256GB/Pink,Pink,256,12,305652941307TRC,Credit Card,1493.85,10.23,152.84,1341.01,3,4023.03,F. Garcia
ORD-00764,2024-06-07 11:34,North America,,Lazada,Retail,CUST-987588,iPhone 16 Pro Max,256GB/Pink,Pink,256,24,370167366320HPX,Debit Card,1493.85,8.37,125.07,1368.78,2,2737.56,V. Gupta
ORD-00030,2024-06-07 13:10,East Asia,,Noon,Online,CUST-158092,iPhone 14 Pro,1024GB/Titanium,Titanium,1024,12,168493407224QAJ,Debit Card,1448.55,11.01,159.5,1289.05,1,1289.05,F. Garcia
ORD-00275,2024-06-07 22:08,India,Hyderabad,Noon,Online,CUST-364918,iPad Pro 11,512GB/Starlight,Starlight,512,24,450561272795JHA,Credit Card,1298.7,13.79,179.08,1119.62,1,1119.62,K. Davis
ORD-00486,2024-06-09 00:22,North America,,Amazon Online,Retail,CUST-536609,iPhone 14 Pro,1024GB/Titanium,Titanium,1024,12,044050903887DVL,Credit Card,1448.55,5.54,80.32,1368.23,1,1368.23,E. Brown
ORD-00228,2024-06-11 22:57,India,Pune,Amazon Online,Carrier,CUST-563896,iPad Pro 13,256GB/Space Black,Space Black,256,12,620202743958ZEK,Net Banking,1493.85,4.9,73.17,1420.68,1,1420.68,E. Brown
ORD-00229,2024-06-12 10:35,North America,,Croma,Retail,CUST-982172,iPhone 14,128GB/Red,Red,128,24,323605624381GQE,Credit Card,699.0,5.49,38.4,660.6,1,660.6,F. Garcia
ORD-00978,2024-06-12 13:07,East Asia,,Reliance Digital,Retail,CUST-405413,iPhone 14,256GB/Midnight,Midnight,256,24,842808902895NFR,Net Banking,803.85,3.82,30.7,773.15,3,2319.45,J. Park
ORD-00217,2024-06-15 01:37,Latin America,,eBay Store,Retail,CUST-287096,iPad Pro 11,1024GB/Space Black,Space Black,1024,24,484543471871GEP,Credit Card,1448.55,3.81,55.18,1393.37,1,1393.37,K. Davis
ORD-00279,2024-06-15 19:41,Europe,,Jumia,Retail,CUST-774542,iPhone 15 Pro Max,128GB/Red,Red,128,12,921916411180CMC,Credit Card,1199.0,9.6,115.1,1083.9,1,1083.9,J. Park
ORD-00744,2024-06-15 21:05,North America,,eBay Store,Online,CUST-920847,iPhone 15 Pro,1024GB/Green,Green,1024,24,965691739529PQM,Wallet,1448.55,14.95,216.51,1232.04,2,2464.08,P. Nair
ORD-00278,2024-06-16 13:45,Europe,,Walmart,Online,CUST-224078,iPhone 15,128GB/Midnight,Midnight,128,24,297924635401YGW,Debit Card,799.0,14.81,118.32,680.68,2,1361.36,L. Chen
ORD-00931,2024-06-18 00:56,Europe,,Croma,Retail,CUST-511868,iPhone 16 Pro Max,128GB/Green,Green,128,24,746819223000YKZ,UPI,1299.0,7.5,97.41,1201.59,1,1201.59,L. Chen
ORD-00715,2024-06-19 05:57,Latin America,,Best Buy,Online,CUST-983076,iPhone SE (3rd Gen),128GB/Blue,Blue,128,12,196450819740JUQ,Credit Card,493.35,10.99,54.2,439.15,1,439.15,M. Das
ORD-00838,2024-06-19 09:35,South East Asia,,eBay Store,Retail,CUST-525004,iPhone 14 Pro Max,128GB/Red,Red,128,12,057293839418PHT,Cash,1099.0,8.19,89.97,1009.03,3,3027.09,M. Das
ORD-00560,2024-06-19 15:58,North America,,Jumia,Carrier,CUST-165367,iPhone 16,256GB/Green,Green,256,12,125807997646WTV,Debit Card,918.85,12.9,118.5,800.35,1,800.35,K. Davis
ORD-00665,2024-06-20 13:08,Africa,,JD Central,Retail,CUST-291181,iPad Air (M2),128GB/Space Black,Space Black,128,24,368222400997NWX,Net Banking,599.0,7.49,44.88,554.12,1,554.12,L. Chen
ORD-00983,2024-06-21 21:25,Oceania,,Jumia,Carrier,CUST-352074,iPad Pro 13,128GB/Titanium,Titanium,128,12,483244404651HWL,UPI,1299.0,7.25,94.2,1204.8,1,1204.8,L. Chen
